Id,Expected
57_15_182,6.540000000000000568e+01
57_15_183,6.379999999999999716e+01
57_15_184,6.600000000000000000e+01
57_15_185,6.509999999999999432e+01
57_15_186,6.509999999999999432e+01
57_15_187,6.559999999999999432e+01
57_15_188,6.509999999999999432e+01
57_15_189,6.809999999999999432e+01
57_15_190,6.940000000000000568e+01
57_15_191,6.310000000000000142e+01
57_15_192,6.110000000000000142e+01
57_15_193,6.320000000000000284e+01
57_15_194,6.970000000000000284e+01
57_15_195,6.690000000000000568e+01
57_15_196,6.840000000000000568e+01
57_15_197,6.890000000000000568e+01
57_15_198,6.720000000000000284e+01
57_15_199,6.890000000000000568e+01
57_15_200,6.529999999999999716e+01
57_15_201,6.700000000000000000e+01
57_15_202,6.509999999999999432e+01
57_15_203,6.559999999999999432e+01
57_15_204,6.659999999999999432e+01
57_15_205,6.540000000000000568e+01
57_15_206,6.479999999999999716e+01
57_15_207,6.650000000000000000e+01
57_15_208,6.879999999999999716e+01
57_15_209,6.790000000000000568e+01
57_15_210,7.209999999999999432e+01
57_15_211,6.250000000000000000e+01
57_15_212,6.540000000000000568e+01
57_15_213,6.490000000000000568e+01
57_15_214,6.870000000000000284e+01
57_15_215,6.800000000000000000e+01
57_15_216,6.929999999999999716e+01
57_15_217,6.590000000000000568e+01
57_15_218,6.620000000000000284e+01
57_15_219,5.950000000000000000e+01
57_15_220,6.420000000000000284e+01
57_15_221,6.429999999999999716e+01
57_15_222,6.829999999999999716e+01
57_15_223,6.350000000000000000e+01
57_15_224,6.559999999999999432e+01
57_15_225,6.759999999999999432e+01
57_15_226,6.700000000000000000e+01
57_15_227,6.740000000000000568e+01
57_30_0,7.050000000000000000e+01
57_30_1,6.840000000000000568e+01
57_30_2,6.570000000000000284e+01
57_30_3,6.360000000000000142e+01
57_30_4,6.600000000000000000e+01
57_30_5,6.440000000000000568e+01
57_30_6,6.600000000000000000e+01
57_30_7,6.089999999999999858e+01
57_30_8,5.820000000000000284e+01
57_30_9,6.100000000000000000e+01
57_30_10,5.950000000000000000e+01
57_30_11,6.750000000000000000e+01
57_30_12,6.440000000000000568e+01
57_30_13,6.520000000000000284e+01
57_30_14,6.179999999999999716e+01
57_30_15,6.139999999999999858e+01
57_30_16,6.500000000000000000e+01
57_30_17,6.870000000000000284e+01
57_30_18,7.050000000000000000e+01
57_30_19,6.859999999999999432e+01
57_30_20,6.809999999999999432e+01
57_30_21,6.360000000000000142e+01
57_30_22,7.000000000000000000e+01
57_30_23,6.509999999999999432e+01
57_30_24,6.709999999999999432e+01
57_30_25,6.529999999999999716e+01
57_30_26,6.890000000000000568e+01
57_30_27,6.509999999999999432e+01
57_30_28,7.050000000000000000e+01
57_30_29,6.540000000000000568e+01
57_30_30,7.159999999999999432e+01
57_30_31,6.850000000000000000e+01
57_30_32,6.509999999999999432e+01
57_30_33,6.890000000000000568e+01
57_30_34,6.770000000000000284e+01
57_30_35,6.479999999999999716e+01
57_30_36,6.690000000000000568e+01
57_30_37,6.509999999999999432e+01
57_30_38,6.779999999999999716e+01
57_30_39,7.109999999999999432e+01
57_30_40,7.279999999999999716e+01
57_30_41,6.940000000000000568e+01
57_30_42,6.750000000000000000e+01
57_30_43,6.529999999999999716e+01
57_30_44,6.110000000000000142e+01
57_30_45,7.240000000000000568e+01
57_30_46,6.659999999999999432e+01
57_30_47,6.870000000000000284e+01
57_30_48,6.609999999999999432e+01
57_30_49,6.720000000000000284e+01
57_30_50,6.520000000000000284e+01
57_30_51,6.470000000000000284e+01
57_30_52,6.420000000000000284e+01
57_30_53,6.470000000000000284e+01
57_30_54,6.509999999999999432e+01
57_30_55,6.870000000000000284e+01
57_30_56,6.479999999999999716e+01
57_30_57,6.779999999999999716e+01
57_30_58,6.809999999999999432e+01
57_30_59,6.759999999999999432e+01
57_30_60,6.840000000000000568e+01
57_30_61,6.500000000000000000e+01
57_30_62,6.529999999999999716e+01
57_30_63,6.079999999999999716e+01
57_30_64,6.509999999999999432e+01
57_30_65,6.470000000000000284e+01
57_30_66,6.300000000000000000e+01
57_30_67,6.970000000000000284e+01
57_30_68,6.490000000000000568e+01
57_30_69,6.890000000000000568e+01
57_30_70,6.479999999999999716e+01
57_30_71,6.310000000000000142e+01
57_30_72,6.520000000000000284e+01
57_30_73,6.670000000000000284e+01
57_30_74,6.540000000000000568e+01
57_30_75,7.120000000000000284e+01
57_30_76,6.729999999999999716e+01
57_30_77,6.809999999999999432e+01
57_30_78,6.479999999999999716e+01
57_30_79,6.470000000000000284e+01
57_30_80,7.120000000000000284e+01
57_30_81,6.590000000000000568e+01
57_30_82,7.029999999999999716e+01
57_30_83,7.100000000000000000e+01
57_30_84,6.600000000000000000e+01
57_30_85,6.870000000000000284e+01
57_30_86,7.059999999999999432e+01
57_30_87,7.340000000000000568e+01
57_30_88,6.479999999999999716e+01
57_30_89,6.750000000000000000e+01
57_30_90,7.020000000000000284e+01
57_30_91,6.389999999999999858e+01
57_30_92,6.310000000000000142e+01
57_30_93,7.100000000000000000e+01
57_30_94,7.150000000000000000e+01
57_30_95,6.790000000000000568e+01
57_30_96,6.820000000000000284e+01
57_30_97,6.500000000000000000e+01
57_30_98,6.479999999999999716e+01
57_30_99,6.609999999999999432e+01
57_30_100,6.920000000000000284e+01
57_30_101,6.470000000000000284e+01
57_30_102,7.100000000000000000e+01
57_30_103,6.509999999999999432e+01
57_30_104,7.079999999999999716e+01
57_30_105,6.600000000000000000e+01
57_30_106,6.979999999999999716e+01
57_30_107,6.300000000000000000e+01
57_30_108,6.900000000000000000e+01
57_30_109,6.389999999999999858e+01
57_30_110,6.529999999999999716e+01
57_30_111,6.600000000000000000e+01
57_30_112,6.970000000000000284e+01
57_30_113,6.590000000000000568e+01
57_30_114,6.490000000000000568e+01
57_30_115,6.600000000000000000e+01
57_30_116,6.600000000000000000e+01
57_30_117,6.579999999999999716e+01
57_30_118,6.590000000000000568e+01
57_30_119,6.640000000000000568e+01
57_30_120,6.729999999999999716e+01
57_30_121,6.820000000000000284e+01
57_30_122,7.059999999999999432e+01
57_30_123,6.820000000000000284e+01
57_30_124,6.670000000000000284e+01
57_30_125,6.840000000000000568e+01
57_30_126,7.129999999999999716e+01
57_30_127,7.120000000000000284e+01
57_30_128,6.509999999999999432e+01
57_30_129,6.890000000000000568e+01
57_30_130,6.150000000000000000e+01
57_30_131,6.740000000000000568e+01
57_30_132,7.009999999999999432e+01
57_30_133,6.420000000000000284e+01
57_30_134,4.629999999999999716e+01
57_30_135,6.759999999999999432e+01
57_30_136,4.700000000000000000e+01
57_30_137,6.679999999999999716e+01
57_30_138,6.700000000000000000e+01
57_30_139,6.540000000000000568e+01
57_30_140,6.879999999999999716e+01
57_30_141,6.859999999999999432e+01
57_30_142,6.859999999999999432e+01
57_30_143,6.940000000000000568e+01
57_30_144,6.389999999999999858e+01
57_30_145,6.459999999999999432e+01
57_30_146,6.620000000000000284e+01
57_30_147,6.600000000000000000e+01
57_30_148,6.389999999999999858e+01
57_30_149,6.809999999999999432e+01
57_30_150,6.459999999999999432e+01
57_30_151,6.820000000000000284e+01
57_30_152,6.740000000000000568e+01
57_30_153,6.360000000000000142e+01
57_30_154,6.529999999999999716e+01
57_30_155,6.550000000000000000e+01
57_30_156,6.520000000000000284e+01
57_30_157,7.090000000000000568e+01
57_30_158,6.479999999999999716e+01
57_30_159,6.640000000000000568e+01
57_30_160,6.540000000000000568e+01
57_30_161,6.800000000000000000e+01
57_30_162,6.470000000000000284e+01
57_30_163,6.820000000000000284e+01
57_30_164,6.490000000000000568e+01
57_30_165,6.520000000000000284e+01
57_30_166,6.550000000000000000e+01
57_30_167,6.289999999999999858e+01
57_30_168,6.509999999999999432e+01
57_30_169,6.850000000000000000e+01
57_30_170,6.920000000000000284e+01
57_30_171,6.740000000000000568e+01
57_30_172,6.790000000000000568e+01
57_30_173,6.840000000000000568e+01
57_30_174,6.650000000000000000e+01
57_30_175,6.850000000000000000e+01
57_30_176,6.500000000000000000e+01
57_30_177,6.659999999999999432e+01
57_30_178,6.479999999999999716e+01
57_30_179,6.509999999999999432e+01
57_30_180,6.890000000000000568e+01
57_30_181,6.550000000000000000e+01
57_30_182,6.540000000000000568e+01
57_30_183,6.379999999999999716e+01
57_30_184,6.600000000000000000e+01
57_30_185,6.509999999999999432e+01
57_30_186,6.509999999999999432e+01
57_30_187,6.559999999999999432e+01
57_30_188,6.509999999999999432e+01
57_30_189,6.809999999999999432e+01
57_30_190,6.940000000000000568e+01
57_30_191,6.310000000000000142e+01
57_30_192,6.110000000000000142e+01
57_30_193,6.320000000000000284e+01
57_30_194,6.970000000000000284e+01
57_30_195,6.690000000000000568e+01
57_30_196,6.840000000000000568e+01
57_30_197,6.890000000000000568e+01
57_30_198,6.720000000000000284e+01
57_30_199,6.890000000000000568e+01
57_30_200,6.529999999999999716e+01
57_30_201,6.700000000000000000e+01
57_30_202,6.509999999999999432e+01
57_30_203,6.559999999999999432e+01
57_30_204,6.659999999999999432e+01
57_30_205,6.540000000000000568e+01
57_30_206,6.479999999999999716e+01
57_30_207,6.650000000000000000e+01
57_30_208,6.879999999999999716e+01
57_30_209,6.790000000000000568e+01
57_30_210,7.209999999999999432e+01
57_30_211,6.250000000000000000e+01
57_30_212,6.540000000000000568e+01
57_30_213,6.490000000000000568e+01
57_30_214,6.870000000000000284e+01
57_30_215,6.800000000000000000e+01
57_30_216,6.929999999999999716e+01
57_30_217,6.590000000000000568e+01
57_30_218,6.620000000000000284e+01
57_30_219,5.950000000000000000e+01
57_30_220,6.420000000000000284e+01
57_30_221,6.429999999999999716e+01
57_30_222,6.829999999999999716e+01
57_30_223,6.350000000000000000e+01
57_30_224,6.559999999999999432e+01
57_30_225,6.759999999999999432e+01
57_30_226,6.700000000000000000e+01
57_30_227,6.740000000000000568e+01
57_45_0,7.050000000000000000e+01
57_45_1,6.840000000000000568e+01
57_45_2,6.570000000000000284e+01
57_45_3,6.360000000000000142e+01
57_45_4,6.600000000000000000e+01
57_45_5,6.440000000000000568e+01
57_45_6,6.600000000000000000e+01
57_45_7,6.089999999999999858e+01
57_45_8,5.820000000000000284e+01
57_45_9,6.100000000000000000e+01
57_45_10,5.950000000000000000e+01
57_45_11,6.750000000000000000e+01
57_45_12,6.440000000000000568e+01
57_45_13,6.520000000000000284e+01
57_45_14,6.179999999999999716e+01
57_45_15,6.139999999999999858e+01
57_45_16,6.500000000000000000e+01
57_45_17,6.870000000000000284e+01
57_45_18,7.050000000000000000e+01
57_45_19,6.859999999999999432e+01
57_45_20,6.809999999999999432e+01
57_45_21,6.360000000000000142e+01
57_45_22,7.000000000000000000e+01
57_45_23,6.509999999999999432e+01
57_45_24,6.709999999999999432e+01
57_45_25,6.529999999999999716e+01
57_45_26,6.890000000000000568e+01
57_45_27,6.509999999999999432e+01
57_45_28,7.050000000000000000e+01
57_45_29,6.540000000000000568e+01
57_45_30,7.159999999999999432e+01
57_45_31,6.850000000000000000e+01
57_45_32,6.509999999999999432e+01
57_45_33,6.890000000000000568e+01
57_45_34,6.770000000000000284e+01
57_45_35,6.479999999999999716e+01
57_45_36,6.690000000000000568e+01
57_45_37,6.509999999999999432e+01
57_45_38,6.779999999999999716e+01
57_45_39,7.109999999999999432e+01
57_45_40,7.279999999999999716e+01
57_45_41,6.940000000000000568e+01
57_45_42,6.750000000000000000e+01
57_45_43,6.529999999999999716e+01
57_45_44,6.110000000000000142e+01
57_45_45,7.240000000000000568e+01
57_45_46,6.659999999999999432e+01
57_45_47,6.870000000000000284e+01
57_45_48,6.609999999999999432e+01
57_45_49,6.720000000000000284e+01
57_45_50,6.520000000000000284e+01
57_45_51,6.470000000000000284e+01
57_45_52,6.420000000000000284e+01
57_45_53,6.470000000000000284e+01
57_45_54,6.509999999999999432e+01
57_45_55,6.870000000000000284e+01
57_45_56,6.479999999999999716e+01
57_45_57,6.779999999999999716e+01
57_45_58,6.809999999999999432e+01
57_45_59,6.759999999999999432e+01
57_45_60,6.840000000000000568e+01
57_45_61,6.500000000000000000e+01
57_45_62,6.529999999999999716e+01
57_45_63,6.079999999999999716e+01
57_45_64,6.509999999999999432e+01
57_45_65,6.470000000000000284e+01
57_45_66,6.300000000000000000e+01
57_45_67,6.970000000000000284e+01
57_45_68,6.490000000000000568e+01
57_45_69,6.890000000000000568e+01
57_45_70,6.479999999999999716e+01
57_45_71,6.310000000000000142e+01
57_45_72,6.520000000000000284e+01
57_45_73,6.670000000000000284e+01
57_45_74,6.540000000000000568e+01
57_45_75,7.120000000000000284e+01
57_45_76,6.729999999999999716e+01
57_45_77,6.809999999999999432e+01
57_45_78,6.479999999999999716e+01
57_45_79,6.470000000000000284e+01
57_45_80,7.120000000000000284e+01
57_45_81,6.590000000000000568e+01
57_45_82,7.029999999999999716e+01
57_45_83,7.100000000000000000e+01
57_45_84,6.600000000000000000e+01
57_45_85,6.870000000000000284e+01
57_45_86,7.059999999999999432e+01
57_45_87,7.340000000000000568e+01
57_45_88,6.479999999999999716e+01
57_45_89,6.750000000000000000e+01
57_45_90,7.020000000000000284e+01
57_45_91,6.389999999999999858e+01
57_45_92,6.310000000000000142e+01
57_45_93,7.100000000000000000e+01
57_45_94,7.150000000000000000e+01
57_45_95,6.790000000000000568e+01
57_45_96,6.820000000000000284e+01
57_45_97,6.500000000000000000e+01
57_45_98,6.479999999999999716e+01
57_45_99,6.609999999999999432e+01
57_45_100,6.920000000000000284e+01
57_45_101,6.470000000000000284e+01
57_45_102,7.100000000000000000e+01
57_45_103,6.509999999999999432e+01
57_45_104,7.079999999999999716e+01
57_45_105,6.600000000000000000e+01
57_45_106,6.979999999999999716e+01
57_45_107,6.300000000000000000e+01
57_45_108,6.900000000000000000e+01
57_45_109,6.389999999999999858e+01
57_45_110,6.529999999999999716e+01
57_45_111,6.600000000000000000e+01
57_45_112,6.970000000000000284e+01
57_45_113,6.590000000000000568e+01
57_45_114,6.490000000000000568e+01
57_45_115,6.600000000000000000e+01
57_45_116,6.600000000000000000e+01
57_45_117,6.579999999999999716e+01
57_45_118,6.590000000000000568e+01
57_45_119,6.640000000000000568e+01
57_45_120,6.729999999999999716e+01
57_45_121,6.820000000000000284e+01
57_45_122,7.059999999999999432e+01
57_45_123,6.820000000000000284e+01
57_45_124,6.670000000000000284e+01
57_45_125,6.840000000000000568e+01
57_45_126,7.129999999999999716e+01
57_45_127,7.120000000000000284e+01
57_45_128,6.509999999999999432e+01
57_45_129,6.890000000000000568e+01
57_45_130,6.150000000000000000e+01
57_45_131,6.740000000000000568e+01
57_45_132,7.009999999999999432e+01
57_45_133,6.420000000000000284e+01
57_45_134,4.629999999999999716e+01
57_45_135,6.759999999999999432e+01
57_45_136,4.700000000000000000e+01
57_45_137,6.679999999999999716e+01
57_45_138,6.700000000000000000e+01
57_45_139,6.540000000000000568e+01
57_45_140,6.879999999999999716e+01
57_45_141,6.859999999999999432e+01
57_45_142,6.859999999999999432e+01
57_45_143,6.940000000000000568e+01
57_45_144,6.389999999999999858e+01
57_45_145,6.459999999999999432e+01
57_45_146,6.620000000000000284e+01
57_45_147,6.600000000000000000e+01
57_45_148,6.389999999999999858e+01
57_45_149,6.809999999999999432e+01
57_45_150,6.459999999999999432e+01
57_45_151,6.820000000000000284e+01
57_45_152,6.740000000000000568e+01
57_45_153,6.360000000000000142e+01
57_45_154,6.529999999999999716e+01
57_45_155,6.550000000000000000e+01
57_45_156,6.520000000000000284e+01
57_45_157,7.090000000000000568e+01
57_45_158,6.479999999999999716e+01
57_45_159,6.640000000000000568e+01
57_45_160,6.540000000000000568e+01
57_45_161,6.800000000000000000e+01
57_45_162,6.470000000000000284e+01
57_45_163,6.820000000000000284e+01
57_45_164,6.490000000000000568e+01
57_45_165,6.520000000000000284e+01
57_45_166,6.550000000000000000e+01
57_45_167,6.289999999999999858e+01
57_45_168,6.509999999999999432e+01
57_45_169,6.850000000000000000e+01
57_45_170,6.920000000000000284e+01
57_45_171,6.740000000000000568e+01
57_45_172,6.790000000000000568e+01
57_45_173,6.840000000000000568e+01
57_45_174,6.650000000000000000e+01
57_45_175,6.850000000000000000e+01
57_45_176,6.500000000000000000e+01
57_45_177,6.659999999999999432e+01
57_45_178,6.479999999999999716e+01
57_45_179,6.509999999999999432e+01
57_45_180,6.890000000000000568e+01
57_45_181,6.550000000000000000e+01
57_45_182,6.540000000000000568e+01
57_45_183,6.379999999999999716e+01
57_45_184,6.600000000000000000e+01
57_45_185,6.509999999999999432e+01
57_45_186,6.509999999999999432e+01
57_45_187,6.559999999999999432e+01
57_45_188,6.509999999999999432e+01
57_45_189,6.809999999999999432e+01
57_45_190,6.940000000000000568e+01
57_45_191,6.310000000000000142e+01
57_45_192,6.110000000000000142e+01
57_45_193,6.320000000000000284e+01
57_45_194,6.970000000000000284e+01
57_45_195,6.690000000000000568e+01
57_45_196,6.840000000000000568e+01
57_45_197,6.890000000000000568e+01
57_45_198,6.720000000000000284e+01
57_45_199,6.890000000000000568e+01
57_45_200,6.529999999999999716e+01
57_45_201,6.700000000000000000e+01
57_45_202,6.509999999999999432e+01
57_45_203,6.559999999999999432e+01
57_45_204,6.659999999999999432e+01
57_45_205,6.540000000000000568e+01
57_45_206,6.479999999999999716e+01
57_45_207,6.650000000000000000e+01
57_45_208,6.879999999999999716e+01
57_45_209,6.790000000000000568e+01
57_45_210,7.209999999999999432e+01
57_45_211,6.250000000000000000e+01
57_45_212,6.540000000000000568e+01
57_45_213,6.490000000000000568e+01
57_45_214,6.870000000000000284e+01
57_45_215,6.800000000000000000e+01
57_45_216,6.929999999999999716e+01
57_45_217,6.590000000000000568e+01
57_45_218,6.620000000000000284e+01
57_45_219,5.950000000000000000e+01
57_45_220,6.420000000000000284e+01
57_45_221,6.429999999999999716e+01
57_45_222,6.829999999999999716e+01
57_45_223,6.350000000000000000e+01
57_45_224,6.559999999999999432e+01
57_45_225,6.759999999999999432e+01
57_45_226,6.700000000000000000e+01
57_45_227,6.740000000000000568e+01
58_15_0,6.520000000000000284e+01
58_15_1,6.979999999999999716e+01
58_15_2,3.739999999999999858e+01
58_15_3,3.679999999999999716e+01
58_15_4,4.329999999999999716e+01
58_15_5,3.839999999999999858e+01
58_15_6,2.319999999999999929e+01
58_15_7,6.840000000000000568e+01
58_15_8,5.979999999999999716e+01
58_15_9,3.339999999999999858e+01
58_15_10,3.929999999999999716e+01
58_15_11,7.040000000000000568e+01
58_15_12,6.459999999999999432e+01
58_15_13,6.189999999999999858e+01
58_15_14,2.539999999999999858e+01
58_15_15,6.429999999999999716e+01
58_15_16,5.100000000000000000e+01
58_15_17,6.010000000000000142e+01
58_15_18,6.310000000000000142e+01
58_15_19,6.609999999999999432e+01
58_15_20,6.429999999999999716e+01
58_15_21,6.420000000000000284e+01
58_15_22,6.509999999999999432e+01
58_15_23,6.459999999999999432e+01
58_15_24,6.029999999999999716e+01
58_15_25,6.350000000000000000e+01
58_15_26,6.550000000000000000e+01
58_15_27,6.370000000000000284e+01
58_15_28,3.410000000000000142e+01
58_15_29,2.830000000000000071e+01
58_15_30,2.500000000000000000e+01
58_15_31,5.589999999999999858e+01
58_15_32,6.210000000000000142e+01
58_15_33,6.320000000000000284e+01
58_15_34,3.279999999999999716e+01
58_15_35,6.270000000000000284e+01
58_15_36,3.289999999999999858e+01
58_15_37,5.620000000000000284e+01
58_15_38,6.640000000000000568e+01
58_15_39,3.039999999999999858e+01
58_15_40,5.279999999999999716e+01
58_15_41,6.450000000000000000e+01
58_15_42,6.320000000000000284e+01
58_15_43,6.339999999999999858e+01
58_15_44,5.820000000000000284e+01
58_15_45,4.910000000000000142e+01
58_15_46,6.189999999999999858e+01
58_15_47,6.540000000000000568e+01
58_15_48,6.470000000000000284e+01
58_15_49,6.540000000000000568e+01
58_15_50,6.360000000000000142e+01
58_15_51,6.229999999999999716e+01
58_15_52,6.339999999999999858e+01
58_15_53,6.420000000000000284e+01
58_15_54,6.459999999999999432e+01
58_15_55,6.879999999999999716e+01
58_15_56,6.490000000000000568e+01
58_15_57,6.260000000000000142e+01
58_15_58,6.310000000000000142e+01
58_15_59,6.450000000000000000e+01
58_15_60,6.809999999999999432e+01
58_15_61,6.470000000000000284e+01
58_15_62,5.289999999999999858e+01
58_15_63,5.010000000000000142e+01
58_15_64,6.459999999999999432e+01
58_15_65,2.560000000000000142e+01
58_15_66,5.870000000000000284e+01
58_15_67,6.129999999999999716e+01
58_15_68,4.329999999999999716e+01
58_15_69,5.889999999999999858e+01
58_15_70,6.429999999999999716e+01
58_15_71,6.389999999999999858e+01
58_15_72,4.160000000000000142e+01
58_15_73,6.540000000000000568e+01
58_15_74,6.509999999999999432e+01
58_15_75,2.769999999999999929e+01
58_15_76,6.029999999999999716e+01
58_15_77,6.679999999999999716e+01
58_15_78,4.170000000000000284e+01
58_15_79,6.379999999999999716e+01
58_15_80,5.710000000000000142e+01
58_15_81,6.409999999999999432e+01
58_15_82,2.469999999999999929e+01
58_15_83,3.010000000000000142e+01
58_15_84,6.429999999999999716e+01
58_15_85,6.409999999999999432e+01
58_15_86,6.890000000000000568e+01
58_15_87,5.929999999999999716e+01
58_15_88,3.660000000000000142e+01
58_15_89,6.729999999999999716e+01
58_15_90,3.180000000000000071e+01
58_15_91,3.520000000000000284e+01
58_15_92,6.270000000000000284e+01
58_15_93,6.010000000000000142e+01
58_15_94,7.079999999999999716e+01
58_15_95,6.570000000000000284e+01
58_15_96,6.600000000000000000e+01
58_15_97,4.129999999999999716e+01
58_15_98,6.329999999999999716e+01
58_15_99,6.360000000000000142e+01
58_15_100,4.860000000000000142e+01
58_15_101,6.210000000000000142e+01
58_15_102,6.600000000000000000e+01
58_15_103,4.360000000000000142e+01
58_15_104,6.700000000000000000e+01
58_15_105,6.260000000000000142e+01
58_15_106,2.839999999999999858e+01
58_15_107,5.920000000000000284e+01
58_15_108,6.400000000000000000e+01
58_15_109,6.420000000000000284e+01
58_15_110,6.470000000000000284e+01
58_15_111,6.170000000000000284e+01
58_15_112,7.059999999999999432e+01
58_15_113,6.879999999999999716e+01
58_15_114,6.640000000000000568e+01
58_15_115,6.629999999999999716e+01
58_15_116,6.879999999999999716e+01
58_15_117,3.470000000000000284e+01
58_15_118,6.590000000000000568e+01
58_15_119,5.450000000000000000e+01
58_15_120,6.750000000000000000e+01
58_15_121,6.659999999999999432e+01
58_15_122,6.770000000000000284e+01
58_15_123,7.379999999999999716e+01
58_15_124,5.010000000000000142e+01
58_15_125,6.829999999999999716e+01
58_15_126,6.690000000000000568e+01
58_15_127,2.280000000000000071e+01
58_15_128,6.070000000000000284e+01
58_15_129,1.209999999999999964e+01
58_15_130,6.459999999999999432e+01
58_15_131,5.170000000000000284e+01
58_15_132,6.640000000000000568e+01
58_15_133,6.329999999999999716e+01
58_15_134,4.479999999999999716e+01
58_15_135,6.479999999999999716e+01
58_15_136,6.440000000000000568e+01
58_15_137,5.889999999999999858e+01
58_15_138,4.560000000000000142e+01
58_15_139,4.729999999999999716e+01
58_15_140,6.570000000000000284e+01
58_15_141,6.759999999999999432e+01
58_15_142,6.550000000000000000e+01
58_15_143,2.630000000000000071e+01
58_15_144,6.170000000000000284e+01
58_15_145,2.480000000000000071e+01
58_15_146,6.490000000000000568e+01
58_15_147,6.360000000000000142e+01
58_15_148,3.260000000000000142e+01
58_15_149,7.050000000000000000e+01
58_15_150,6.329999999999999716e+01
58_15_151,6.790000000000000568e+01
58_15_152,6.890000000000000568e+01
58_15_153,6.400000000000000000e+01
58_15_154,6.509999999999999432e+01
58_15_155,6.509999999999999432e+01
58_15_156,5.520000000000000284e+01
58_15_157,6.339999999999999858e+01
58_15_158,3.130000000000000071e+01
58_15_159,2.860000000000000142e+01
58_15_160,6.650000000000000000e+01
58_15_161,7.120000000000000284e+01
58_15_162,2.689999999999999858e+01
58_15_163,2.110000000000000142e+01
58_15_164,6.459999999999999432e+01
58_15_165,6.520000000000000284e+01
58_15_166,6.470000000000000284e+01
58_15_167,3.750000000000000000e+01
58_15_168,5.410000000000000142e+01
58_15_169,3.030000000000000071e+01
58_15_170,3.650000000000000000e+01
58_15_171,6.060000000000000142e+01
58_15_172,6.859999999999999432e+01
58_15_173,6.959999999999999432e+01
58_15_174,2.780000000000000071e+01
58_15_175,7.059999999999999432e+01
58_15_176,6.389999999999999858e+01
58_15_177,3.050000000000000000e+01
58_15_178,6.479999999999999716e+01
58_15_179,3.069999999999999929e+01
58_15_180,7.140000000000000568e+01
58_15_181,5.520000000000000284e+01
58_15_182,3.820000000000000284e+01
58_15_183,6.750000000000000000e+01
58_15_184,6.500000000000000000e+01
58_15_185,2.100000000000000000e+01
58_15_186,3.110000000000000142e+01
58_15_187,7.029999999999999716e+01
58_15_188,5.239999999999999858e+01
58_15_189,5.010000000000000142e+01
58_15_190,2.650000000000000000e+01
58_15_191,6.420000000000000284e+01
58_15_192,6.809999999999999432e+01
58_15_193,6.339999999999999858e+01
58_15_194,7.009999999999999432e+01
58_15_195,2.750000000000000000e+01
58_15_196,5.879999999999999716e+01
58_15_197,4.150000000000000000e+01
58_15_198,3.310000000000000142e+01
58_15_199,7.200000000000000000e+01
58_15_200,1.950000000000000000e+01
58_15_201,3.750000000000000000e+01
58_15_202,6.509999999999999432e+01
58_15_203,6.490000000000000568e+01
58_15_204,2.669999999999999929e+01
58_15_205,6.940000000000000568e+01
58_15_206,6.520000000000000284e+01
58_15_207,6.840000000000000568e+01
58_15_208,3.839999999999999858e+01
58_15_209,7.050000000000000000e+01
58_15_210,5.879999999999999716e+01
58_15_211,5.110000000000000142e+01
58_15_212,6.490000000000000568e+01
58_15_213,6.440000000000000568e+01
58_15_214,6.429999999999999716e+01
58_15_215,6.570000000000000284e+01
58_15_216,6.829999999999999716e+01
58_15_217,2.950000000000000000e+01
58_15_218,6.640000000000000568e+01
58_15_219,1.900000000000000000e+01
58_15_220,5.960000000000000142e+01
58_15_221,2.750000000000000000e+01
58_15_222,1.619999999999999929e+01
58_15_223,6.509999999999999432e+01
58_15_224,5.929999999999999716e+01
58_15_225,6.279999999999999716e+01
58_15_226,6.590000000000000568e+01
58_15_227,6.310000000000000142e+01
58_30_0,6.520000000000000284e+01
58_30_1,6.979999999999999716e+01
58_30_2,3.739999999999999858e+01
58_30_3,3.679999999999999716e+01
58_30_4,4.329999999999999716e+01
58_30_5,3.839999999999999858e+01
58_30_6,2.319999999999999929e+01
58_30_7,6.840000000000000568e+01
58_30_8,5.979999999999999716e+01
58_30_9,3.339999999999999858e+01
58_30_10,3.929999999999999716e+01
58_30_11,7.040000000000000568e+01
58_30_12,6.459999999999999432e+01
58_30_13,6.189999999999999858e+01
58_30_14,2.539999999999999858e+01
58_30_15,6.429999999999999716e+01
58_30_16,5.100000000000000000e+01
58_30_17,6.010000000000000142e+01
58_30_18,6.310000000000000142e+01
58_30_19,6.609999999999999432e+01
58_30_20,6.429999999999999716e+01
58_30_21,6.420000000000000284e+01
58_30_22,6.509999999999999432e+01
58_30_23,6.459999999999999432e+01
58_30_24,6.029999999999999716e+01
58_30_25,6.350000000000000000e+01
58_30_26,6.550000000000000000e+01
58_30_27,6.370000000000000284e+01
58_30_28,3.410000000000000142e+01
58_30_29,2.830000000000000071e+01
58_30_30,2.500000000000000000e+01
58_30_31,5.589999999999999858e+01
58_30_32,6.210000000000000142e+01
58_30_33,6.320000000000000284e+01
58_30_34,3.279999999999999716e+01
58_30_35,6.270000000000000284e+01
58_30_36,3.289999999999999858e+01
58_30_37,5.620000000000000284e+01
58_30_38,6.640000000000000568e+01
58_30_39,3.039999999999999858e+01
58_30_40,5.279999999999999716e+01
58_30_41,6.450000000000000000e+01
58_30_42,6.320000000000000284e+01
58_30_43,6.339999999999999858e+01
58_30_44,5.820000000000000284e+01
58_30_45,4.910000000000000142e+01
58_30_46,6.189999999999999858e+01
